Name;VOLKSWAGEN - TOT RETURN IND;NESTLE 'N' - TOT RETURN IND;COCA COLA - TOT RETURN IND;INTERNATIONAL BUS.MCHS. - TOT RETURN IND 
21.08.2009;5400.13;5390.36;4658.28;1563.42
24.08.2009;5263.23;5417.74;4578.95;1555.86
25.08.2009;5138.1;5380.4;4549.08;1549.47
26.08.2009;4991.21;5362.97;4590.15;1557.82
27.08.2009;4984.44;5343.05;4614.41;1557.29
28.08.2009;4827.21;5340.56;4578.95;1541.52
31.08.2009;4841.48;5475.01;4551.88;1539.3
01.09.2009;4436.47;5440.15;4529.48;1521.57
02.09.2009;4592.63;5450.11;4648.01;1513.74
03.09.2009;4380.5;5387.87;4627.48;1516.87
04.09.2009;4310.63;5392.85;4662.02;1531.61
07.09.2009;4267.84;5417.74;4662.02;1531.61
08.09.2009;4303.14;5437.66;4704.95;1527.69
09.09.2009;4308.84;5400.32;4725.48;1522.48
10.09.2009;4369.8;5392.85;4720.81;1534.34
11.09.2009;4564.11;5445.13;4845.88;1539.3
14.09.2009;4476.76;5442.64;4907.03;1550.12
15.09.2009;4357.68;5410.27;4934.31;1556.25
16.09.2009;4358.4;5432.68;4955.01;1588.46
17.09.2009;4329.52;5472.52;5025.57;1589.24
18.09.2009;4063.2;5522.31;5057.55;1592.24
21.09.2009;3928.8;5519.82;4986.05;1585.2
22.09.2009;3959.1;5484.97;4971.95;1585.72
23.09.2009;3943.06;5492.44;4946.54;1575.42
24.09.2009;3927.73;5455.09;4923.96;1576.98
25.09.2009;3864.63;5475.01;4983.23;1578.81
28.09.2009;4037.89;5462.56;4998.29;1555.99
29.09.2009;4092.79;5487.46;5015.22;1549.21
30.09.2009;4021.49;5497.42;5051.91;1559.64
01.10.2009;3897.42;5472.52;4997.34;1537.34
02.10.2009;3916.32;5382.89;5067.9;1551.95
05.10.2009;4080.32;5390.36;5061.32;1561.47
06.10.2009;4110.62;5442.64;5110.23;1582.33
07.10.2009;4021.49;5410.27;5156.34;1600.98
08.10.2009;4075.33;5397.82;5135.64;1594.59
09.10.2009;4023.27;5365.46;5141.28;1642.05
12.10.2009;4148.77;5460.07;5154.45;1656.52
13.10.2009;4105.27;5447.62;5155.39;1656.26
14.10.2009;4245.74;5427.7;5159.16;1673.6
15.10.2009;4251.44;5425.21;5166.68;1668.78
16.10.2009;4175.86;5402.8;5175.15;1586.11
19.10.2009;4328.09;5592.03;5154.45;1604.63
20.10.2009;4225.06;5656.76;5086.72;1601.5
21.10.2009;4213.65;5711.54;5086.72;1576.07
22.10.2009;4153.4;5791.21;5094.24;1599.8
23.10.2009;4105.27;5783.74;5008.63;1569.42
26.10.2009;4046.45;5771.29;5007.69;1566.16
27.10.2009;3969.44;5875.86;5029.33;1573.2
28.10.2009;3953.75;5880.84;5034.04;1584.29
29.10.2009;4010.8;5977.94;5088.6;1602.15
30.10.2009;3923.45;5953.05;5015.22;1572.68
02.11.2009;3916.32;6010.31;5053.79;1572.03
03.11.2009;3796.89;5903.25;4997.34;1579.85
04.11.2009;3826.12;5898.27;5032.15;1581.55
05.11.2009;3841.81;6005.33;5117.76;1605.15
06.11.2009;3892.43;5935.62;5126.23;1617.41
09.11.2009;3954.47;5974.21;5219.37;1650.28
10.11.2009;3661.41;6012.8;5250.41;1662.2
11.11.2009;3689.93;5990.39;5280.52;1665.87
12.11.2009;3520.59;5921.92;5262.64;1653.69
13.11.2009;3435.02;5921.92;5311.56;1663.77
16.11.2009;3499.2;5960.52;5337.9;1679.23
17.11.2009;3448.57;6002.84;5350.13;1684.73
18.11.2009;3445.01;5987.9;5322.85;1678.44
19.11.2009;3422.55;5954.29;5351.07;1670.45
20.11.2009;3351.24;5949.31;5407.52;1662.85
23.11.2009;3363.72;6021.52;5479.02;1679.09
24.11.2009;3179.4;6002.84;5474.31;1675.56
25.11.2009;3083.86;6052.64;5466.79;1667.04
26.11.2009;2900.25;5987.9;5466.79;1667.04
27.11.2009;3030.38;6011.55;5417.87;1646.35
30.11.2009;2940.89;5910.72;5419.76;1654.86
01.12.2009;2910.95;6037.7;5503.14;1675.69
02.12.2009;2830.73;6097.45;5491.77;1666.13
03.12.2009;2873.51;6195.8;5426.39;1670.58
04.12.2009;2873.51;6211.98;5447.24;1666.65
07.12.2009;2901.32;6204.51;5483.25;1663.9
08.12.2009;2820.04;6077.54;5465.24;1660.76
09.12.2009;2841.43;6082.51;5479.45;1681.58
10.12.2009;2877.08;6218.21;5550.52;1694.03
11.12.2009;2904.89;6236.88;5600.73;1698.48
14.12.2009;2898.47;6209.49;5594.11;1701.75
15.12.2009;2867.1;6220.7;5596;1682.89
16.12.2009;2896.69;6224.43;5535.36;1685.77
17.12.2009;2857.47;6174.64;5398.92;1668.62
18.12.2009;2741.6;6223.19;5393.23;1675.3
21.12.2009;2635.72;6268;5417.87;1684.99
22.12.2009;2691.69;6348.92;5426.39;1701.75
23.12.2009;2723.78;6330.25;5428.29;1702.67
24.12.2009;2723.78;6330.25;5442.5;1710.14
25.12.2009;2723.78;6330.25;5442.5;1710.14
28.12.2009;2725.2;6299.13;5442.5;1732.93
29.12.2009;2768.34;6317.8;5470.93;1726.9
30.12.2009;2730.19;6249.33;5465.24;1736.33
31.12.2009;2730.19;6249.33;5400.81;1714.46
01.01.2010;2730.19;6249.33;5400.81;1714.46
04.01.2010;2622.17;6342.7;5404.6;1734.76
05.01.2010;2663.17;6193.31;5339.22;1713.8
06.01.2010;2666.73;6094.96;5337.33;1702.67
07.01.2010;2688.13;6025.25;5324.06;1696.78
08.01.2010;2728.41;6113.64;5225.52;1713.8
11.01.2010;2700.96;6078.78;5331.64;1695.86
12.01.2010;2635;6075.04;5389.44;1709.35
13.01.2010;2654.26;6075.04;5403.66;1705.68
14.01.2010;2621.46;6143.51;5413.13;1732.93
15.01.2010;2598.64;6114.88;5333.54;1725.98
18.01.2010;2591.51;6157.21;5333.54;1725.98
19.01.2010;2585.81;6199.53;5345.86;1756.89
20.01.2010;2556.57;6236.88;5258.68;1705.94
21.01.2010;2542.31;6342.7;5151.62;1689.57
22.01.2010;2489.19;6292.9;5139.3;1643.73
25.01.2010;2438.92;6255.55;5149.72;1651.85
26.01.2010;2423.95;6216.96;5129.82;1647.01
27.01.2010;2362.63;6280.45;5164.88;1654.6
28.01.2010;2297.38;6299.13;5133.61;1620.81
29.01.2010;2268.51;6286.68;5140.25;1603
01.02.2010;2364.05;6311.57;5152.56;1632.86
02.02.2010;2382.23;6330.25;5216.05;1644.12
03.02.2010;2433.93;6348.92;5198.99;1645.83
04.02.2010;2355.5;6192.06;5062.55;1610.99
05.02.2010;2249.61;6019.02;5030.34;1617.8
08.02.2010;2244.98;6152.23;4988.64;1603.52
09.02.2010;2284.19;6097.45;5117.5;1621.02
10.02.2010;2307.37;6104.92;5096.66;1615.76
11.02.2010;2242.48;6185.84;5137.4;1627.86
12.02.2010;2220.73;6268;5114.66;1631.41
15.02.2010;2229.29;6243.11;5114.66;1631.41
16.02.2010;2260.31;6299.13;5194.25;1647.6
17.02.2010;2311.64;6361.37;5242.58;1662.07
18.02.2010;2293.46;6404.94;5297.53;1681.54
19.02.2010;2251.75;6560.55;5279.53;1673.38
22.02.2010;2314.5;6523.2;5247.31;1668.91
23.02.2010;2302.38;6573;5195.2;1663.78
24.02.2010;2331.97;6660.14;5226.47;1678.65
25.02.2010;2294.53;6566.78;5033.18;1671.8
26.02.2010;2272.43;6653.92;4995.28;1672.99
01.03.2010;2294.18;6716.16;5047.39;1691.54
02.03.2010;2334.46;6753.51;5050.23;1676.41
03.03.2010;2382.23;6629.02;5109.93;1669.3
04.03.2010;2372.97;6703.71;5161.09;1667.2
05.03.2010;2556.57;6585.45;5182.88;1674.17
08.03.2010;2548.73;6585.45;5160.14;1663.12
09.03.2010;2503.45;6666.37;5133.61;1651.81
10.03.2010;2515.57;6709.94;5135.51;1652.73
11.03.2010;2631.44;6685.04;5120.35;1678.78
12.03.2010;2663.17;6691.27;5096.46;1683.25
15.03.2010;2647.13;6703.71;5125.13;1681.8
16.03.2010;2688.13;6759.73;5129.9;1692.86
17.03.2010;2702.74;6741.06;5143.27;1680.88
18.03.2010;2672.08;6734.84;5153.79;1689.04
19.03.2010;2688.84;6616.57;5230.21;1680.22
22.03.2010;2709.52;6709.94;5210.14;1683.78
23.03.2010;2588.3;6709.94;5282.75;1702.06
24.03.2010;2542.67;6703.71;5217.79;1691.01
25.03.2010;2519.14;6734.84;5234.98;1700.35
26.03.2010;2592.22;6691.27;5220.65;1700.62
29.03.2010;2566.91;6703.71;5232.12;1691.8
30.03.2010;2519.49;6722.39;5241.67;1694.17
31.03.2010;2566.46;6722.39;5254.09;1687.33
01.04.2010;2570.05;6697.49;5282.75;1687.33
02.04.2010;2570.05;6697.49;5282.75;1687.33
05.04.2010;2570.05;6697.49;5240.71;1701.8
06.04.2010;2603.07;6666.37;5186.26;1696.28
07.04.2010;2612.4;6647.69;5141.36;1690.36
08.04.2010;2557.48;6585.45;5135.63;1678.91
09.04.2010;2540.97;6622.8;5214.92;1694.04
12.04.2010;2548.15;6635.24;5231.16;1688.78
13.04.2010;2582.25;6616.57;5256;1697.59
14.04.2010;2609.53;6653.92;5249.31;1726.8
15.04.2010;2612.4;6653.92;5183.4;1722.06
16.04.2010;2603.43;6604.12;5251.22;1718.64
19.04.2010;2563.59;6579.23;5284.66;1739.69
20.04.2010;2648.66;6675.51;5203.46;1706.27
21.04.2010;2704.65;6675.51;5176.71;1697.07
22.04.2010;2697.47;6778.2;5188.18;1698.91
23.04.2010;2711.83;6835.98;5147.1;1710.22
26.04.2010;2707.06;6874.48;5132.77;1719.96
27.04.2010;2629.32;6803.88;5050.61;1694.83
28.04.2010;2570.65;6656.25;5097.42;1711.67
29.04.2010;2646.19;6778.2;5133.72;1716.41
30.04.2010;2599.98;6784.63;5106.02;1697.2
03.05.2010;2584.58;6758.95;5135.63;1705.09
04.05.2010;2543.14;6733.27;5080.23;1685.62
05.05.2010;2486.3;6688.34;5126.08;1676.94
06.05.2010;2455.13;6643.41;4996.16;1638.91
07.05.2010;2387.29;6444.43;5031.51;1614.84
10.05.2010;2493.64;6611.32;5162.38;1669.99
11.05.2010;2511.97;6758.95;5121.3;1678.19
12.05.2010;2569.91;6829.55;5160.47;1754.77
13.05.2010;2590.82;6829.55;5109.84;1738.9
14.05.2010;2548.64;6714.02;5095.51;1735.06
17.05.2010;2522.97;6797.46;5102.2;1725.14
18.05.2010;2559.65;6823.14;5072.58;1718.66
19.05.2010;2511.97;6791.04;5074.5;1704.25
20.05.2010;2439.73;6701.18;4923.56;1637.33
21.05.2010;2471.63;6559.97;4928.34;1658.75
24.05.2010;2500.97;6559.97;4915.91;1645.92
25.05.2010;2429.46;6521.45;4835.67;1646.85
26.05.2010;2497.3;6566.39;4784.09;1629.79
27.05.2010;2528.11;6714.02;4893.95;1671.58
28.05.2010;2530.31;6739.7;4910.18;1656.64
31.05.2010;2569.91;6726.86;4910.18;1656.64
01.06.2010;2544.24;6778.2;4899.68;1644.47
02.06.2010;2520.04;6874.48;5006.67;1685.07
03.06.2010;2544.24;6900.16;5039.15;1692.34
04.06.2010;2495.47;6848.81;4897.77;1656.9
07.06.2010;2493.64;6880.91;4852.87;1641.69
08.06.2010;2459.17;6906.58;4925.47;1636.27
09.06.2010;2477.5;6957.93;4905.41;1638.65
10.06.2010;2556.34;6977.19;5010.49;1688.64
11.06.2010;2550.84;6932.26;4976.1;1698.83
14.06.2010;2561.48;6951.51;4962.61;1699.49
15.06.2010;2563.31;6913;5027.16;1716.55
16.06.2010;2547.91;6868.07;5048.36;1723.95
17.06.2010;2646.92;6874.48;5044.5;1732.29
18.06.2010;2661.96;6810.3;5039.69;1721.31
21.06.2010;2681.39;6874.48;5056.06;1727.92
22.06.2010;2652.06;6842.39;5054.14;1710.07
23.06.2010;2663.79;6733.27;5032.94;1720.78
24.06.2010;2626.02;6758.95;4990.55;1695.39
25.06.2010;2603.28;6701.18;4842.18;1681.24
28.06.2010;2629.69;6784.63;4921.18;1705.83
29.06.2010;2576.15;6720.44;4848.93;1654.39
30.06.2010;2553.78;6701.18;4828.7;1633.09
01.07.2010;2527.38;6572.8;4820.02;1621.06
02.07.2010;2503.17;6463.69;4821.95;1611.67
05.07.2010;2508.67;6470.11;4821.95;1611.67
06.07.2010;2538.38;6566.39;4858.56;1632.83
07.07.2010;2565.15;6611.32;4958.76;1679.65
08.07.2010;2585.32;6662.67;5050.29;1692.48
09.07.2010;2581.65;6669.09;5048.36;1692.34
12.07.2010;2608.05;6739.7;5053.18;1701.73
13.07.2010;2683.23;6797.46;5079.18;1725.67
14.07.2010;2687.99;6848.81;5088.82;1728.85
15.07.2010;2629.32;6855.23;5091.71;1728.85
16.07.2010;2629.32;6810.3;5045.46;1693.27
19.07.2010;2606.95;6816.72;5035.83;1716.55
20.07.2010;2606.22;6771.79;5129.29;1673.7
21.07.2010;2633.72;6842.39;5210.21;1656.77
22.07.2010;2694.96;6874.48;5227.55;1685.86
23.07.2010;2718.8;6893.74;5274.76;1697.9
26.07.2010;2703.4;6868.07;5293.07;1698.3
27.07.2010;2676.26;6778.2;5303.66;1701.21
28.07.2010;2664.16;6746.11;5287.29;1698.56
29.07.2010;2656.46;6630.57;5297.88;1693.14
30.07.2010;2670.76;6611.32;5309.45;1698.16
02.08.2010;2684.33;6662.67;5434.69;1729.38
03.08.2010;2671.49;6662.67;5431.8;1724.22
04.08.2010;2683.59;6694.76;5448.18;1736.12
05.08.2010;2680.66;6553.55;5430.84;1743.53
06.08.2010;2659.76;6489.36;5467.45;1729.77
09.08.2010;2696.06;6547.13;5502.13;1754.5
10.08.2010;2652.79;6611.32;5489.61;1752.37
11.08.2010;2628.22;6598.48;5399.04;1725.65
12.08.2010;2642.16;6726.86;5365.32;1705.32
13.08.2010;2623.09;6739.7;5369.18;1699.6
16.08.2010;2622.35;6797.46;5383.63;1698.27
17.08.2010;2649.49;6823.14;5406.75;1707.31
18.08.2010;2667.46;6829.55;5379.78;1719.84
19.08.2010;2681.76;6803.88;5325.82;1713.29
20.08.2010;2639.96;6694.76;5327.75;1694.68
23.08.2010;2652.06;6733.27;5356.65;1680.99
24.08.2010;2609.89;6688.34;5362.43;1660.12
25.08.2010;2561.11;6681.92;5336.42;1665.04
26.08.2010;2586.42;6707.6;5314.26;1631.95
27.08.2010;2632.25;6726.86;5410.61;1657.87
30.08.2010;2614.65;6752.53;5351.84;1640.19
31.08.2010;2624.92;6752.53;5383.87;1636.6
01.09.2010;2688.36;6900.16;5521.4;1671.69
02.09.2010;2706.33;6900.16;5528.14;1661.99
03.09.2010;2699;6919.42;5545.48;1695.75
06.09.2010;2721;6951.51;5545.48;1695.75
07.09.2010;2695.33;6906.58;5552.23;1674.08
08.09.2010;2700.83;6938.67;5571.5;1675.81
09.09.2010;2743;6913;5615.82;1679.53
10.09.2010;2855.95;6900.16;5637.97;1701.2
13.09.2010;2899.95;6868.07;5633.16;1722.73
14.09.2010;2902.52;6887.32;5590.45;1712.63
15.09.2010;2895.92;6816.72;5573.94;1720.34
16.09.2010;2897.02;6771.79;5582.68;1723.53
17.09.2010;2912.42;6688.34;5587.53;1730.44
20.09.2010;2947.99;6778.2;5627.33;1751.7
21.09.2010;2985.03;6720.44;5640.92;1754.23
22.09.2010;2963.76;6739.7;5652.57;1762.07
23.09.2010;2891.89;6720.44;5617.63;1750.11
24.09.2010;2974.03;6765.37;5690.43;1782.54
27.09.2010;2978.8;6778.2;5688.49;1789.72
28.09.2010;2972.2;6784.63;5737.02;1792.91
29.09.2010;2980.63;6733.27;5704.02;1800.75
30.09.2010;2967.06;6720.44;5680.72;1782.94
01.10.2010;2883.08;6714.02;5738.96;1802.88
04.10.2010;2788.84;6694.76;5715.67;1797.69
05.10.2010;2803.88;6733.27;5791.39;1829.73
06.10.2010;2815.98;6765.37;5804.98;1832.12
07.10.2010;2886.75;6791.04;5770.03;1843.81
08.10.2010;2949.46;6739.7;5767.12;1845.54
11.10.2010;2942.86;6726.86;5781.68;1856.31
12.10.2010;2990.53;6739.7;5785.56;1858.83
13.10.2010;3018.03;6746.11;5818.57;1865.75
14.10.2010;3036.74;6720.44;5815.65;1880.77
15.10.2010;3013.63;6720.44;5818.57;1874.92
18.10.2010;3004.83;6694.76;5824.39;1898.44
19.10.2010;2929.29;6656.25;5857.39;1834.64
20.10.2010;2949.09;6688.34;5936.02;1848.47
21.10.2010;3005.2;6810.3;5967.09;1858.57
22.10.2010;3118.88;6758.95;5980.68;1856.44
25.10.2010;3298.57;6816.72;5922.43;1858.7
26.10.2010;3327.91;6829.55;5944.76;1869.73
27.10.2010;3350.27;6816.72;5939.91;1879.84
28.10.2010;3461.02;6887.32;5941.85;1872.79
29.10.2010;3472.76;6919.42;5952.53;1908.68
01.11.2010;3438.65;6938.67;5990.39;1904.96
02.11.2010;3463.59;6970.77;6004.95;1911.87
03.11.2010;3483.76;6957.93;6013.68;1916.25
04.11.2010;3546.1;7131.24;6062.22;1951.08
05.11.2010;3579.1;7163.33;6074.84;1952.81
08.11.2010;3599.64;7156.91;6063.19;1955.33
09.11.2010;3671.88;7111.98;6080.66;1951.06
10.11.2010;3617.61;7060.63;6071.93;1956.53
11.11.2010;3641.44;7054.21;6096.2;1941.58
12.11.2010;3681.05;7047.79;6107.84;1919.02
15.11.2010;3774.56;7092.73;6111.73;1917.68
16.11.2010;3760.63;7009.28;6026.3;1898.99
17.11.2010;3787.4;6983.61;6069.02;1895.12
18.11.2010;3942.51;7150.49;6197.15;1927.3
19.11.2010;3975.15;7131.24;6243.75;1936.51
22.11.2010;3970.75;7118.4;6238.89;1941.05
23.11.2010;3832.13;7002.86;6175.8;1911.54
24.11.2010;3911.34;7118.4;6271.9;1946.65
25.11.2010;3946.91;7246.77;6271.9;1946.65
26.11.2010;3916.48;7266.03;6232.1;1923.96
29.11.2010;3840.57;7156.91;6196.18;1907.67
30.11.2010;3819.3;7002.86;6174.68;1888.58
01.12.2010;4033.83;7079.89;6324.23;1927.96
02.12.2010;4143.1;7137.66;6343.78;1938.24
03.12.2010;4209.84;7086.3;6304.68;1940.91
06.12.2010;4345.53;7047.79;6254.83;1935.71
07.12.2010;4347.36;7073.47;6269.49;1922.76
08.12.2010;4241.02;7111.98;6293.93;1935.57
09.12.2010;4033.83;7124.82;6336.94;1926.49
10.12.2010;4224.51;7131.24;6319.34;1933.44
13.12.2010;4317.29;7137.66;6338.89;1926.23
14.12.2010;4269.62;7176.17;6246.03;1946.79
15.12.2010;4231.11;7124.82;6328.14;1932.1
16.12.2010;4191.51;7182.59;6386.79;1929.83
17.12.2010;4097.27;7182.59;6421.98;1935.84
20.12.2010;4138.34;7144.07;6383.86;1929.3
21.12.2010;4214.61;7201.84;6401.45;1945.72
22.12.2010;4170.61;7208.26;6411.23;1948.52
23.12.2010;4108.27;7266.03;6410.25;1947.72
24.12.2010;4108.27;7266.03;6410.25;1947.72
27.12.2010;3873.57;7253.2;6360.39;1940.38
28.12.2010;3892.27;7240.36;6388.74;1945.32
29.12.2010;3958.28;7221.1;6397.54;1956.13
30.12.2010;3870.64;7028.54;6402.43;1958.14
31.12.2010;3870.64;7028.54;6428.82;1959.34
03.01.2011;4114.5;7092.73;6375.06;1968.95
04.01.2011;4180.51;6996.45;6243.1;1971.09
05.01.2011;4123.67;6957.93;6205.96;1963.21
06.01.2011;4129.9;6880.91;6160.99;1984.7
07.01.2011;4228.91;6893.74;6150.24;1974.96
10.01.2011;4205.81;6855.23;6163.93;1971.09
11.01.2011;4324.99;6913;6127.76;1966.28
12.01.2011;4333.43;6887.32;6161.97;1990.58
13.01.2011;4272.55;6681.92;6197.16;1986.84
14.01.2011;4287.95;6643.41;6170.77;2002.59
17.01.2011;4271.45;6656.25;6170.77;2002.59
18.01.2011;4351.03;6758.95;6204.98;2011.27
19.01.2011;4266.32;6758.95;6199.11;2078.56
20.01.2011;4157.77;6707.6;6151.22;2080.03
21.01.2011;4102.4;6752.53;6135.58;2076.02
24.01.2011;4042.26;6810.3;6182.5;2131.16
25.01.2011;4023.92;6758.95;6154.15;2155.32
26.01.2011;4130.64;6701.18;6154.15;2149.98
27.01.2011;4130.27;6598.48;6128.74;2150.38
28.01.2011;4100.93;6592.06;6080.84;2125.55
31.01.2011;4076.36;6553.55;6143.4;2162.8
01.02.2011;4088.83;6630.57;6162.95;2183.63
02.02.2011;4040.43;6656.25;6144.38;2180.16
03.02.2011;3952.78;6649.83;6116.03;2183.23
04.02.2011;4040.43;6662.67;6115.05;2189.5
07.02.2011;4088.83;6636.99;6111.14;2200.45
08.02.2011;4194.81;6604.9;6145.35;2225.55
09.02.2011;4184.54;6521.45;6172.72;2206.78
10.02.2011;4200.68;6598.48;6210.84;2199.28
11.02.2011;4267.79;6662.67;6213.78;2196.06
14.02.2011;4293.82;6636.99;6171.75;2187.62
15.02.2011;4210.21;6752.53;6176.63;2182.53
16.02.2011;4191.51;6733.27;6197.16;2190.03
17.02.2011;4116.7;6791.04;6309.57;2201.29
18.02.2011;4153.74;6707.6;6309.57;2209.33
21.02.2011;4117.07;6726.86;6309.57;2209.33
22.02.2011;4077.83;6746.11;6232.35;2170.6
23.02.2011;3989.45;6791.04;6247.01;2146.87
24.02.2011;3795.46;6758.95;6244.08;2154.78
25.02.2011;4018.79;6707.6;6286.11;2175.02
28.02.2011;4042.99;6752.53;6247.99;2169.66
01.03.2011;3998.62;6765.37;6344.76;2144.06
02.03.2011;3953.15;6752.53;6297.84;2146.61
03.03.2011;3974.42;6778.2;6409.27;2191.1
04.03.2011;3900.34;6669.09;6374.08;2168.99
07.03.2011;3906.58;6636.99;6375.06;2143.52
08.03.2011;4017.69;6675.51;6416.11;2175.02
09.03.2011;4012.56;6636.99;6414.16;2223
10.03.2011;3854.5;6624.16;6381.9;2171.53
11.03.2011;3869.17;6624.16;6380.92;2177.03
14.03.2011;3847.17;6559.97;6295.27;2163.09
15.03.2011;3838;6316.05;6205.67;2131.33
16.03.2011;3628.24;6308.35;6064.88;2050.64
17.03.2011;3740.09;6385.38;6131.83;2066.46
18.03.2011;3732.02;6385.38;6173.18;2089.38
21.03.2011;3881.64;6547.13;6258.84;2113.37
22.03.2011;3813.43;6476.52;6252.93;2117.66
23.03.2011;3774.19;6592.06;6327.76;2138.16
24.03.2011;3859.64;6636.99;6369.11;2145
25.03.2011;3850.47;6694.76;6421.29;2173.68
28.03.2011;3871.74;6714.02;6402.59;2162.82
29.03.2011;3853.4;6739.7;6470.52;2183.06
30.03.2011;3994.59;6823.14;6502.02;2192.71
31.03.2011;3974.42;6758.95;6531.56;2185.61
01.04.2011;3972.58;6784.63;6618.2;2201.69
04.04.2011;4042.26;6816.72;6661.52;2201.42
05.04.2011;4066.83;6842.39;6642.82;2197.94
06.04.2011;4051.43;6816.72;6658.57;2198.61
07.04.2011;3895.58;6803.88;6639.86;2203.17
08.04.2011;3905.48;6810.3;6623.13;2198.74
11.04.2011;3816.73;6791.04;6635.93;2197.4
12.04.2011;3747.79;6746.11;6586.7;2188.02
13.04.2011;3792.9;6746.11;6624.11;2197.4
14.04.2011;3842.4;6835.98;6725.52;2211.07
15.04.2011;3829.57;6996.45;6695.98;2227.69
18.04.2011;3780.06;6938.68;6627.06;2224.07
19.04.2011;3835.07;7064.95;6605.39;2216.84
20.04.2011;4029.42;7138.06;6680.23;2208.12
21.04.2011;4061.33;7158;6683.18;2255.44
22.04.2011;4061.33;7158;6683.18;2255.44
25.04.2011;4061.33;7158;6669.4;2247.26
26.04.2011;4066.83;7184.59;6589.65;2258.25
27.04.2011;4327.19;7144.71;6596.54;2283.45
28.04.2011;4355.8;7124.77;6636.91;2288.94
29.04.2011;4411.54;7138.06;6641.83;2286.26
02.05.2011;4442.71;7191.23;6667.43;2307.31
03.05.2011;4437.21;7204.52;6683.18;2316.96
04.05.2011;4359.46;7171.29;6641.83;2286.8
05.05.2011;4371.42;7151.35;6567;2257.85
06.05.2011;4438.67;7197.88;6586.7;2273.66
09.05.2011;4441.66;7171.29;6591.62;2276.49
10.05.2011;4437.93;7171.29;6630.02;2293.72
11.05.2011;4429.33;7197.88;6628.05;2281.88
12.05.2011;4416.25;7244.4;6725.52;2318.76
13.05.2011;4391.22;7277.63;6712.72;2287.53
16.05.2011;4382.63;7264.34;6678.26;2273.26
17.05.2011;4317.24;7237.75;6694.01;2295.34
18.05.2011;4299.68;7277.63;6724.54;2294.53
19.05.2011;4303.42;7290.93;6740.29;2296.55
20.05.2011;4258.59;7264.34;6724.54;2290.76
23.05.2011;4167.79;7244.4;6644.79;2265.18
24.05.2011;4143.51;7257.7;6642.82;2261.55
25.05.2011;4189.46;7244.4;6587.68;2258.32
26.05.2011;4216.36;7251.05;6567;2250.64
27.05.2011;4285.48;7237.75;6548.3;2254.95
30.05.2011;4309.77;7231.11;6548.3;2254.95
31.05.2011;4347.13;7277.63;6577.84;2274.2
01.06.2011;4400.94;7264.34;6572.91;2242.3
02.06.2011;4353.11;7264.34;6502.02;2235.97
03.06.2011;4352.74;7197.88;6451.81;2221.97
06.06.2011;4317.24;7171.29;6440.98;2217.93
07.06.2011;4244.39;7111.48;6419.32;2203.66
08.06.2011;4255.59;7084.89;6439.01;2212.41
09.06.2011;4416.25;7064.95;6487.26;2219.14
10.06.2011;4390.1;7011.79;6438.03;2196.79
13.06.2011;4377.02;7011.79;6457.72;2196.66
14.06.2011;4416.25;7071.6;6506.31;2209.45
15.06.2011;4390.1;6985.2;6442.84;2185.35
16.06.2011;4382.63;6965.26;6494.41;2189.93
17.06.2011;4436.8;6985.2;6507.3;2213.76
20.06.2011;4500.32;7018.43;6528.13;2221.57
21.06.2011;4609.79;6998.49;6570.77;2237.72
22.06.2011;4524.98;6925.38;6584.65;2230.45
23.06.2011;4483.51;6838.98;6443.84;2236.37
24.06.2011;4580.65;6878.86;6438.88;2222.24
27.06.2011;4670.32;6878.86;6466.64;2256.57
28.06.2011;4726.36;6845.63;6547.96;2288.74
29.06.2011;4771.2;6878.86;6615.39;2295.88
30.06.2011;4742.8;6945.32;6672.91;2309.47
01.07.2011;4769.33;6991.84;6752.24;2349.73
04.07.2011;4850.04;7005.14;6752.24;2349.73
05.07.2011;4859.38;7051.66;6773.07;2361.71
06.07.2011;4954.65;6991.84;6795.88;2392.4
07.07.2011;5030.87;7018.43;6817.7;2375.84
08.07.2011;4961.75;6991.84;6810.75;2375.98
11.07.2011;4834.71;6938.68;6753.23;2355.79
12.07.2011;4909.81;6905.45;6728.44;2343.13
13.07.2011;5006.96;6845.63;6749.27;2346.77
